8.918603434165270905e-01 1.433024949387080582e+00 1.297889702275678125e+00 1.127829036171674293e+00 7.104435012821957995e-01 9.074994594963821104e-01 1.235101709936512693e+00 9.335430936958210024e-01 1.231758878801166635e+00 1.118675291803078897e+00 1.291007098361129701e+00 9.392082220291699812e-01 1.106526495636135587e+00 8.925625504536891519e-01 7.624862756088019999e-01 1.324047192612890500e+00 1.227599491476236704e+00 7.824740560925351751e-01 1.364985119040772243e+00 8.585782684718528124e-01 9.294153829727592742e-01 1.261395453642052633e+00 1.004416953596940276e+00 8.333394891124267234e-01 1.125334720735242655e+00 7.561745100975960643e-01 1.087978595070133281e+00 7.467234624885430438e-01 1.401849892493667316e+00 8.264225533920859235e-01 7.663744137461765416e-01 7.795089836132148564e-01 1.198899252487292788e+00 1.082057509505074178e+00 1.002288971025943942e+00 1.433829329057652924e+00 1.344489640786934004e+00 9.005258476868249762e-01 8.563674700166934439e-01 7.574092715260046793e-01 1.094453098214357434e+00 1.293499333367330140e+00 1.294993641968700482e+00 8.959297147278051376e-01 8.801074693397283877e-01 7.873539259495272447e-01 9.855971254454480857e-01 8.162876038826635261e-01 8.098660625674379832e-01 1.337634837930245180e+00 6.962198587912749037e-01 8.642498708106773897e-01 7.425022016606344089e-01 7.220950757698271216e-01 1.051294335050634521e+00 7.210942979823149468e-01 9.674240783049654624e-01 1.078054926059084151e+00 7.333413088115027234e-01 1.063736016053622890e+00 1.159522081487948775e+00 8.758305599802478358e-01 1.424946293889367555e+00 1.111954752722335904e+00 7.870603306086561002e-01 1.160784012922590591e+00 8.852981775761032956e-01 1.351857920145903114e+00 1.431080297513464661e+00 1.220743858753461808e+00 9.058038524155149762e-01 7.564961459964554269e-01 1.284511489202277978e+00 9.704184657962420246e-01 1.302054671795276120e+00 1.148413279125679587e+00 8.234039466011764397e-01 1.336207285269666034e+00 7.427475089210090475e-01 1.353659931571208785e+00 1.001958543495324649e+00 6.974760835433352346e-01 1.053036478960651223e+00 1.296342742388203018e+00 1.350680634960781168e+00 1.247693132958332063e+00 7.097379421212595130e-01 9.076949492191205282e-01 7.590399214490937130e-01 1.402659232867833339e+00 7.086935841624216748e-01 1.156407545242035262e+00 1.163526888307999219e+00 1.254151437128959490e+00 1.433318572659677770e+00 8.354645929694850537e-01 1.326384092848490681e+00 1.010773710531260638e+00 1.301094192036398312e+00 1.065026246477291050e+00 7.229417297887185123e-01 9.808789050693120792e-01 9.304135013067820204e-01 1.391231819641985723e+00 1.394880532501526549e+00 8.663999566351906489e-01 7.871416576056882164e-01 1.134841779618953828e+00 1.398247001340228390e+00 1.345233287253689625e+00 1.031885681278075229e+00 7.312376527546046168e-01 1.410771371886738290e+00 1.041903557679599635e+00 1.310535923635128608e+00 1.185014944234472622e+00 1.083153061750137702e+00 8.031577103970752862e-01 1.246098586560001387e+00 8.323433230799294202e-01 1.120417271405566240e+00 1.080324308761138941e+00 1.332064027340878143e+00 1.313628147860404161e+00 1.076215401300851360e+00 9.976280692497240254e-01 1.292860324284347495e+00 1.235361813864345404e+00 8.453863780099020175e-01 1.151686525321956811e+00 9.958627877723529309e-01 1.284358499189176106e+00 1.073409005614915257e+00 1.106464721512870231e+00 1.055270934552572815e+00 8.517449525357100315e-01 1.273351478997371888e+00 8.851417833485856201e-01 1.397758092647693573e+00 1.198846057877855475e+00 1.012180353633077790e+00 9.283971900147264256e-01 1.314422766939668197e+00 7.398031735123593577e-01 8.373577831090165402e-01 1.408572474492372884e+00 1.361988208853819327e+00 1.315665206908434470e+00 1.114268381354420523e+00 1.055230512552630673e+00 8.606619593796239753e-01 1.177278728609954417e+00 1.389421691295425587e+00 7.931323069023351602e-01 9.470775896692092966e-01 8.917206272326279048e-01 1.076728852357431876e+00 9.912117402996758475e-01 1.307403629358633967e+00 1.095296572661930368e+00 6.958450018177517737e-01 7.520464763227941996e-01 9.706004878122569401e-01 9.429486986549479033e-01 1.234710771628679371e+00 1.102668546915794412e+00 1.134874377207646834e+00 6.990008132581740918e-01 1.275114294266835202e+00 1.098746847509513680e+00 7.901564628663023671e-01 1.170834040305542390e+00 1.306360045435971173e+00 1.207127380203882439e+00 8.233663401749449218e-01 7.006598094957952050e-01 1.171005044239157300e+00 1.369346802321685486e+00 1.062823779969973348e+00 7.379931932071414069e-01 1.244212703553540855e+00 8.926300997895778577e-01 1.004940295192337185e+00 1.308311262312130241e+00 7.836424227083650385e-01 1.215684443809402104e+00 9.941478145824080848e-01 1.329803317694101761e+00 1.005110313271276867e+00 9.002710429972022865e-01 1.179237009839966488e+00 7.864149802141038315e-01 7.442746176358541188e-01 7.531162548522324363e-01 1.090608718503821573e+00 8.016333063385103763e-01 1.219311600204243673e+00 1.336944788040862697e+00 9.795047445830735722e-01 1.116252979383806299e+00 1.033895181336843550e+00 1.306016555886951203e+00 1.259830501202275688e+00 8.711122155890702601e-01 1.250877937563138254e+00 1.298864189385013024e+00 1.171651864715789859e+00 1.045197434290052740e+00 9.006964966014607832e-01 1.179952655624024294e+00 1.264861946373176282e+00 1.195553682273905016e+00 1.083497036923914525e+00 7.310850932145752656e-01 1.423207788644514249e+00 7.628690092873269268e-01 7.671633483142195065e-01 1.175924968220237510e+00 1.124116210267307459e+00 1.029223565716390176e+00 8.510642192666757477e-01 7.409655104739673037e-01 8.935949232131505937e-01 1.022884205625163245e+00 1.387262778322699397e+00 1.390160222566606096e+00 9.562319466475479590e-01 8.530610972264932590e-01 1.227927410472414271e+00 7.027374034950278903e-01 1.061079020792933481e+00 1.200292830163072866e+00 1.082159808489750574e+00 1.395800768570879313e+00 7.673250925143138002e-01 8.347875911203165300e-01 1.107009970026723078e+00 1.418938536621884072e+00 9.254321983932107809e-01 1.420234039583937236e+00 1.185414604598309607e+00 9.710469646871657812e-01 1.436287158248357620e+00 9.261237100022736701e-01 1.093667369383842569e+00 1.410874108958658724e+00 8.763660426723230978e-01 1.389542856373980673e+00 1.344072927810082918e+00 8.355480351551500817e-01 8.704962588842481974e-01 8.116591310651268820e-01 1.260833217542361995e+00 1.372528455649279389e+00 7.946536025146312410e-01 7.727773721201419699e-01 1.427324679209562852e+00 8.073709258985325432e-01 1.266580933917009766e+00 8.937807725455950703e-01 1.433236376639464904e+00 7.529709992976719724e-01 9.390544787736579968e-01 7.110397305818952907e-01 1.087868140912914283e+00 1.168996819409690469e+00 7.430642735300738710e-01 1.405340286887969636e+00 8.809634639728358696e-01 1.146386116612795769e+00 1.225229279847028785e+00 1.259221442724501205e+00 1.153759895455746420e+00 1.249968821007734876e+00 9.363861535087193433e-01 1.088624213348750702e+00 1.337653728181387836e+00 9.702733785275511336e-01 9.442284612977629443e-01 1.052340915558162671e+00 1.328051944616264191e+00 1.370175880780250210e+00 7.041431110187977849e-01 1.142547243005817892e+00 8.583472866111541144e-01 9.957483775966841089e-01 1.291401317142886418e+00 7.848282140588391798e-01 1.111409997442693198e+00 1.385459911259169896e+00 9.862775743247345073e-01 8.821641737408141282e-01 1.235215834112567190e+00 1.123113171168048652e+00 9.826627246495787116e-01 8.104892761373166943e-01 1.077603436871137355e+00 1.118807764106118485e+00 1.233628268007874507e+00 1.339408468398852747e+00 1.215802964314748325e+00 9.311431875154472237e-01 8.248300383194999696e-01 1.313993225954388055e+00 9.764733623591643763e-01 1.327422481815284439e+00 1.132546992015117437e+00 1.195678442589619195e+00 7.116644247238391729e-01 1.418272130247400398e+00 1.212276833787162333e+00 1.436577664227577822e+00 1.109324321742718888e+00 8.318080950459800782e-01 9.638024823248614315e-01 1.257628995127283877e+00 1.270831719287586870e+00 9.180841482179796786e-01 1.434655184389148852e+00 1.426138337761521768e+00 1.287263293646419449e+00 1.002387908355189206e+00 8.894018847924287652e-01 8.266388796771042546e-01 1.316828670143549651e+00 1.274474505758774079e+00 1.046190096341535813e+00 1.141465945669143167e+00 1.186029816180941054e+00 1.288091518724383100e+00 9.881597051364130468e-01 8.014537062796540656e-01 8.070875183906716099e-01 7.980367110170994982e-01 8.241035240100241799e-01 1.008216657622728718e+00 1.059266221329636881e+00 1.433198612151507234e+00 7.122616927636065132e-01 1.219168637096705421e+00 1.368218639238191869e+00 1.293618282029113331e+00 1.352741309753353161e+00 8.428460094813304826e-01 9.700122964062638520e-01 9.792341248229787798e-01 9.718344150544482307e-01 8.008877319733346267e-01 7.001860486587516696e-01 9.300078660731546654e-01 1.352294197258934627e+00 8.910139486905925832e-01 1.300779491582314540e+00 1.214839656058037676e+00 8.433384261682429495e-01 1.085270409071518172e+00 1.394647316343922361e+00 9.453156399826363465e-01 8.215462831252178244e-01 1.368914623343307380e+00 7.142543903150491147e-01 1.269503828266802081e+00 1.383733724984217428e+00 1.042405756268323769e+00 1.031278976268984016e+00 1.324433254158914108e+00 1.216637184452696419e+00 1.287758028374962560e+00 1.299154495830234568e+00 7.080821278003656127e-01 1.319576005072674585e+00 1.270551649004002304e+00 8.044927601880652590e-01 1.407425167105163633e+00 9.513525070028965303e-01 8.104914964568080693e-01 1.265418393597317337e+00 7.311437599731545056e-01 1.296851538373064772e+00 7.607925558970692892e-01 7.326803464942178712e-01 1.397707609341062529e+00 9.075902914976652358e-01 1.135736829802533210e+00 1.430780691156289919e+00 7.941535319875692167e-01 1.330264042463247254e+00 1.157476198486700358e+00 1.002796287834235800e+00 9.154210000419202853e-01 1.048103179909159577e+00 1.001764733920350814e+00 1.138497073157639150e+00 1.134632746771632839e+00 1.087429518918173077e+00 1.114294751061058131e+00 1.154737287814969982e+00 7.604830999061578112e-01 9.239670753136277614e-01 1.274956292552289039e+00 1.040966849696281171e+00 1.144992636220410365e+00 1.216654508449388050e+00 9.478055807773935193e-01 7.028011245858972744e-01 9.650007408406673370e-01 1.023199557919161062e+00 1.428954000531871493e+00 1.110886587176441731e+00 1.082901320451801652e+00 1.238976436339116916e+00 1.286054387853258651e+00 9.456243160515853674e-01 8.918718642165641697e-01 1.366884719460348618e+00 1.340937795497505469e+00 1.184795692007643009e+00 7.117187845795593937e-01 1.139739665993572793e+00 7.265964441751672220e-01 1.094143496015382855e+00 9.434319314671426593e-01 1.132322680387395808e+00 7.045209898823707739e-01 8.185474911241589213e-01 1.320903568287158159e+00 8.483062951715074629e-01 9.534633808743748773e-01 1.175477274725361010e+00 1.084299682922125196e+00 1.035174027833346333e+00 7.672711106529885861e-01 8.727055786725186337e-01 8.184173600798787529e-01 1.158726800093251796e+00 1.174752919401672813e+00 1.294761074744125384e+00 1.381509844669796871e+00 1.319197165364510482e+00 1.062377630511661231e+00 1.169913533602764399e+00 1.126925423115826552e+00 1.333086186980325660e+00 1.209272256620785857e+00 7.317063910783662140e-01 9.968251707043557230e-01 1.362471716265239108e+00 1.084756291273983431e+00 1.116920335973472067e+00 1.175919820065366217e+00 7.908784863673662402e-01 1.196934110792152062e+00 1.269686787539452411e+00 8.099742323344764072e-01 1.292880538875863072e+00 1.437026692242340919e+00 1.205622297720161384e+00 1.220766542001365362e+00 9.226586000609748872e-01 1.128888561228291509e+00 1.188947598622445367e+00 1.157114892350429303e+00 1.254452819702465138e+00 1.055854666035545675e+00 9.285999763594372514e-01 7.216662281389283340e-01 1.365490200120455189e+00 1.396092585902641403e+00 1.238935273717535424e+00 1.108867645294454363e+00 1.282029998316247976e+00 9.225693821287471730e-01 1.221431706931435546e+00 8.673875120276179906e-01 1.419209363095934595e+00 9.576411392376480425e-01 8.297217948741268945e-01 9.977948066291701945e-01 1.151516952262650051e+00 1.349184228808534280e+00 8.005792555344031225e-01 1.419108088662231371e+00 8.482348298286018773e-01 1.077029980763041905e+00 1.081909675645308155e+00 1.107458913866419703e+00 9.401238766682777914e-01 1.165220359372916681e+00 1.229736081812496273e+00 1.303232567933501507e+00 1.371156356654893438e+00 8.026876547725246835e-01 1.325491815269632667e+00 1.127628143945992756e+00 9.553953914598548591e-01 9.643880897168477517e-01 1.389637728606503808e+00 8.817951891556774502e-01 1.042965535041629366e+00 1.397866890091770120e+00 9.375097319699386977e-01 1.021475711978606871e+00 1.286389496958056711e+00 1.170095988457310332e+00 9.797157174985453576e-01 1.097620212338974000e+00 1.057180707304404610e+00 8.877681468075715454e-01 1.423306191306868307e+00 9.544630005213344814e-01 1.091582224177536142e+00 1.428849892531674382e+00 1.430057193323515552e+00 1.249325368917992840e+00 7.252443912196486764e-01 1.067135820862151974e+00 1.115456053376582712e+00 1.102568557159549378e+00 1.321935998424966119e+00 8.314661782390684319e-01 1.086958283437876593e+00 1.027433281725205205e+00 7.433752633570426260e-01 1.043669461195544379e+00 1.016046668426803024e+00 1.382761486946779916e+00 1.166427252621773381e+00 1.099637030447194741e+00 9.443512225534349547e-01 1.043339548692806096e+00 1.247048299023901796e+00 9.081227928137315386e-01 7.012519334044328145e-01 1.415810772027285225e+00 7.407743847806977922e-01 1.213077282788696643e+00 1.115268510097411570e+00 1.196386727275978945e+00 9.994011159361648744e-01 1.270599077433240964e+00 1.421931471757116761e+00 9.050005667670373288e-01 1.126209846812046722e+00 1.178841769103760262e+00 1.042604259594268168e+00 7.211995993568570684e-01 7.290654824460421901e-01 1.029972062211223616e+00 1.046764929598152705e+00 9.637981645999118552e-01 1.433100782121701222e+00 8.131613826082892960e-01 1.289630440580170401e+00 9.567491155046132789e-01 1.074586141602477785e+00 1.373689902740700575e+00 1.232846255084196763e+00 1.397897575884840204e+00 1.268142544316159581e+00 1.385573119800618702e+00 7.610716250959278506e-01 8.157028864481142838e-01 9.816321516904606970e-01 1.017703929921106809e+00 6.993026829606210359e-01 1.357305909543682132e+00 9.435641241005020552e-01 7.064033782064577105e-01 1.391683873049299525e+00 1.043163667157891217e+00 8.531089452511964044e-01 9.907812127971877825e-01 1.040276375640040385e+00 1.017807617086306626e+00 7.773492522507229330e-01 1.189871161232239460e+00 1.425292248728716960e+00 1.021210789818570941e+00 1.001773482185240427e+00 8.732338588342443142e-01 1.063241994216949537e+00 1.109919235794060377e+00 8.515879458082968867e-01 1.427082473638563664e+00 7.637672026399613401e-01 9.970304073142930434e-01 1.198553217171951291e+00 1.391261741625704040e+00 1.299595648682884352e+00 9.262429918901130543e-01 1.021345314171576257e+00 1.125250650465876801e+00 7.546991124812540974e-01 1.310686181312225695e+00 9.851764092592871780e-01 1.383547806459090701e+00 8.257755069683416771e-01 1.313249464160044067e+00 1.313267742803134297e+00 1.414766723370218138e+00 1.265330130594046754e+00 1.203991237675370307e+00 1.040401381286187199e+00 1.215205110160499924e+00 1.118787979559907608e+00 1.073581439922634440e+00 8.071484785634447379e-01 7.299912355121603857e-01 1.062160361544625120e+00 9.032412967527192471e-01 1.201780929245110929e+00 1.298209481393225673e+00 1.415956895132302273e+00 7.826121626544713106e-01 1.306221484610823769e+00 1.080223975989264895e+00 1.203760273187302721e+00 9.129264646015889939e-01 1.370176130931696434e+00 1.238736908261971026e+00 8.457263791061959690e-01 1.303023028014447249e+00 1.003866300365327646e+00 9.714392214615368282e-01 1.221969193114411656e+00 8.115394096118605516e-01 1.194589705766327503e+00 1.368751066162367858e+00 1.382350563193309512e+00 9.827487744461314012e-01 1.373017262857945120e+00 1.099432465988741559e+00 7.371508522034075916e-01 1.245959006066320374e+00 1.019503058481064928e+00 1.144168524293674327e+00 1.334121650392801950e+00 1.318212391461585531e+00 1.064017128871552975e+00 1.382718462056508280e+00 1.419988982214550166e+00 1.276736942683534437e+00 1.284307451494572927e+00 1.274118928629984993e+00 1.053675296834062358e+00 9.105164005317749609e-01 1.365849105472758618e+00 8.669477359164503572e-01 9.089512191916399031e-01 1.214913956491585401e+00 6.983248579936275346e-01 7.280820622289483346e-01 9.538440885933462399e-01 1.092519962640495557e+00 7.938110982115463843e-01 7.808419881344643709e-01 8.357381793666763814e-01 1.228107992927477188e+00 1.028170158932683487e+00 1.404514220154570170e+00 1.017418991690189234e+00 1.336824463605019497e+00 7.832043626452153129e-01 1.417971165773716624e+00 7.711091242393951495e-01 1.146525514224020048e+00 7.213653494539790101e-01 8.883325154066586959e-01 1.314867093762714489e+00 1.224769446081199753e+00 1.349301658400873904e+00 1.177796388191877375e+00 1.279988182516895279e+00 1.065002659067001867e+00 8.206632590121865078e-01 1.422176488362927760e+00 1.024507690758535094e+00 1.392262956602396962e+00 7.613090002455267236e-01 1.093045684778371829e+00 1.243117711827010030e+00 1.246066794096152730e+00 1.344751287400221429e+00 1.096711552533390810e+00 1.083895590297390576e+00 7.610831188043942763e-01 1.426483563891453255e+00 7.799343609167004310e-01 1.215522807824549023e+00 1.309866995683914848e+00 9.485914942152366969e-01 8.959067943425192970e-01 9.783796601075984700e-01 7.646620899564062768e-01 1.354080934309685791e+00 1.259548942978342634e+00 8.254821090671603523e-01 8.678048882703177647e-01 1.357922768816949510e+00 1.041880435293365270e+00 8.771947862975015831e-01 7.207493063061235494e-01 1.025683632341022111e+00 1.356296428041639412e+00 1.191024752350939631e+00 1.149535119802567618e+00 1.059799909895036141e+00 1.195850563986552872e+00 1.049378987940918551e+00 1.090427582143672858e+00 9.310174827742897508e-01 1.293683044235962143e+00 9.232539744729646447e-01 7.691498326328121138e-01 9.528232624808498086e-01 1.276401295351141885e+00 1.236984182335079563e+00 7.200897105272889842e-01 9.830726080830481939e-01 9.477588141145480982e-01 8.497835088464236186e-01 1.401059684831088337e+00 1.063519837295277437e+00 7.261027547173760643e-01 1.001957422001198639e+00 1.179535401222415514e+00 8.304507612231531999e-01 1.380667912841896605e+00 1.269465865702579244e+00 7.180779073001556378e-01 8.922630721457861513e-01 8.808882487479113843e-01 9.748330363521389152e-01 8.357840973610715096e-01 7.211181265488421088e-01 1.403332115422950332e+00 1.227611057703609898e+00 8.988574301445604320e-01 8.638596558993406616e-01 9.991796172660440956e-01 1.221353954259241092e+00 8.925889139193818878e-01 8.144987285856892800e-01 7.250985130284226532e-01 1.264349685867272477e+00 8.291884756791343403e-01 1.114346165345660555e+00 1.428505901798184707e+00 8.769457992062025253e-01 1.184168634081300686e+00 9.756470878922577361e-01 7.698260676969204130e-01 7.687749082949776325e-01 1.113307859244126785e+00 8.166467387827645030e-01 1.176260864192728128e+00 7.100547245659919460e-01 1.266545695232134339e+00 7.962632055775098472e-01 1.294344261875673752e+00 1.199558389469640662e+00 7.602501759051419894e-01 8.174476897024648414e-01 1.218386671447766467e+00 1.307836015151403686e+00 8.698869402579568755e-01 1.254551307476313049e+00 9.903621474326975704e-01 1.327298231999431533e+00 1.330586370492178983e+00 8.743126455122021135e-01 8.067295519982226049e-01 6.983265199343473562e-01 7.367325637062474009e-01 7.126798716306083081e-01 1.405462692186766338e+00 9.423470690158730623e-01 7.903706519785389517e-01 7.452400600882211901e-01 8.849346596864418046e-01 1.017378003778999229e+00 8.881879292813412707e-01 1.021963259308513949e+00 1.337539407550297321e+00 9.640005521347948525e-01 1.286194360995922548e+00 1.347082326645425265e+00 1.335486236734775733e+00 8.798824189684768537e-01 1.380051760576546549e+00 7.937645212413759754e-01 8.068307180301244053e-01 1.102383872866622871e+00 7.972258547615476143e-01 1.241477964766613429e+00 1.071460933046679997e+00 1.160469270434997036e+00 8.811596545769677657e-01 1.387088846353523142e+00 1.209259497324374877e+00 1.031144802243169512e+00 9.936560892608001794e-01 1.089901546312517011e+00 1.061583396400099577e+00 1.182540185231986118e+00 1.340759222956389607e+00 1.289469772391691693e+00 1.235304448943153721e+00 1.099891822372074168e+00 1.279296302038237521e+00 1.352217047575909659e+00 1.405046867457558912e+00 1.221595810674554805e+00 9.793953965917114868e-01 1.231100209343253038e+00 1.013034180132227791e+00 7.526317190180418226e-01 1.258677179843132432e+00 7.591471894095245254e-01 1.060171576906824065e+00 1.116590769590059207e+00 8.908742658175742291e-01 7.514365799299013160e-01 1.338635306168686423e+00 1.419303475427182271e+00 7.681288488959501226e-01 1.238883973743299727e+00 8.459204483164062260e-01 1.056880641071719307e+00 1.363107746977929136e+00 1.016310502554552464e+00 1.107320602975620183e+00 9.378036327225987012e-01 1.401398051257055188e+00 8.652571413061286298e-01 1.356564176394674970e+00 1.319600213983343817e+00 1.384020570386691684e+00 9.955150331713590317e-01 1.146517222299671124e+00 9.581506695105944660e-01 1.162725389883522142e+00 1.236513954756885303e+00 1.427097548548781791e+00 1.324249706125564252e+00 9.668413846638435061e-01 1.035091101173130967e+00 1.077335131595908102e+00 1.105463240133933933e+00 1.346759798576918632e+00 1.436157784234065149e+00 1.411395274160212709e+00 7.876975573547310150e-01 1.043171038789840521e+00 1.208930880679215170e+00 8.494818038582455655e-01 7.960318186171339017e-01 1.141103457263137777e+00 1.402812531648121697e+00 9.959834241309901692e-01 1.427615912713371404e+00 1.347188906210822212e+00 1.317405239357701596e+00 7.530018797457899149e-01 8.359662606602509261e-01 1.016625733953350430e+00 9.522672040513060487e-01 7.544845908087893793e-01 8.012820351966121191e-01 7.556819627728409428e-01 1.171448414457959553e+00 8.538062147064309215e-01 1.360504225288262425e+00 1.138992273662671195e+00 7.837315258907429083e-01 9.528014556168347138e-01 1.227803703488900666e+00 1.286073666595938914e+00 9.990575780296944153e-01 1.242027015647031885e+00 1.088436995421277365e+00 9.687777436524339647e-01 1.365912749013952876e+00 1.437133310760290161e+00 8.257858117318050972e-01 1.263693810307165544e+00 1.228258641359798453e+00 1.063454018571366788e+00 9.767307823586757198e-01 1.350503266527854240e+00 7.381245160486262780e-01 1.173924060036285244e+00 1.397881224466288819e+00 9.114098853555667734e-01 1.267924521626432099e+00 1.057744616227634715e+00 1.032109941036235767e+00 7.470365155930418499e-01 1.147530177765648585e+00 1.150274405430870894e+00 1.343409128298334920e+00 8.965362541973291854e-01 7.510933068500225129e-01 1.330528742204300841e+00 8.175895928336383012e-01 7.237282783104658224e-01 1.226511480677312527e+00 7.868345652600076123e-01 1.294752568329545550e+00 1.185805157968366608e+00 7.900948397274273338e-01 1.065928409257904663e+00 1.423151354151905412e+00 8.970623812732616553e-01 1.080857355933103836e+00 7.715009397691071635e-01 1.105239809891329639e+00 1.045748303258775769e+00 1.250207145958668775e+00 9.858798236155796868e-01 1.040506248059727579e+00 1.341392282964827931e+00 1.391124155415789598e+00 1.304515210439814332e+00 1.144589951977913911e+00 7.097830783616715378e-01 7.236414330723985877e-01 1.337171449807838197e+00 1.084228278140883850e+00 1.416860536667569059e+00 9.580563454185202499e-01 1.326537119340238657e+00 1.079539103992607885e+00 1.071744481330483945e+00 9.550173102429364569e-01 1.331258522090886576e+00 1.121691228526485506e+00 1.085375521077576844e+00 7.658528939487040388e-01 1.018947802690390647e+00 1.121184597247019799e+00 9.356888363779751749e-01 7.976725861419508012e-01 8.987585317796644713e-01 7.808195291556458972e-01 9.472238800037081630e-01 7.201336811471759081e-01 1.150026808704809111e+00 7.428692726660416357e-01 7.000796249689503759e-01 1.294355951446644060e+00 7.044651136253328172e-01 1.372095772951246406e+00 1.035905780879035731e+00 1.124430524847688684e+00 9.318688917732803612e-01 8.695085579351822247e-01 7.511881634640612537e-01 8.830229451636293359e-01 1.407758787833404135e+00 1.249495144067115815e+00 1.302179908362659289e+00 8.353247767530281864e-01 9.835279800259737470e-01 1.019088884267841832e+00 8.595549478562265477e-01 1.084317336230765427e+00 8.484863660943797736e-01 1.286148411387578960e+00 1.401036001638627404e+00 8.573114801051862077e-01 7.417427852377592723e-01 1.318929548292505860e+00 1.173972495513982750e+00 1.413854397164502785e+00 8.050456471057920727e-01 8.352507175260970307e-01 1.155388877313095808e+00 7.068439753033595174e-01 1.279270095445763866e+00 7.484604727215719011e-01 1.124389785081348236e+00 8.977985752135080322e-01 1.210693238423523610e+00 1.050364445919511169e+00 1.415113527268329507e+00 1.320418077237288657e+00 1.428704142756376694e+00 7.154051703942989615e-01 1.096192242828070373e+00 1.324054250781863118e+00 1.134222340465845802e+00 8.537989511448507152e-01 1.183361480655394038e+00 1.266927475993880892e+00 1.286754787898543917e+00 7.515529271208312156e-01 1.412134651063363666e+00 9.851059515654984056e-01 7.013294011050926757e-01
